Timestamp: 2023-06-04 15:07:04.843000
WindSpeed: 3.8 m/s
RotorSpeed: 48.8 rpm
GeneratorSpeed: 590.0 rpm
Power: 2.48 kW
GeneratorTemp: 66.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 17:24:55.505999
WindSpeed: 6.8 m/s
RotorSpeed: 65.8 rpm
GeneratorSpeed: 775.0 rpm
Power: 6.57 kW
GeneratorTemp: 74.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-03 19:08:45.252000
WindSpeed: 2.9 m/s
RotorSpeed: 40.0 rpm
GeneratorSpeed: 499.0 rpm
Power: 1.28 kW
GeneratorTemp: 47.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 12:50:26.449999
WindSpeed: 4.2 m/s
RotorSpeed: 48.4 rpm
GeneratorSpeed: 597.0 rpm
Power: 2.63 kW
GeneratorTemp: 54.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 11:31:54.857999
WindSpeed: 4.4 m/s
RotorSpeed: 57.9 rpm
GeneratorSpeed: 664.0 rpm
Power: 3.84 kW
GeneratorTemp: 48.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-03 18:53:16.308000
WindSpeed: 3.3 m/s
RotorSpeed: 45.8 rpm
GeneratorSpeed: 562.0 rpm
Power: 2.08 kW
GeneratorTemp: 47.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 08:31:54.111000
WindSpeed: 2.5 m/s
RotorSpeed: 32.7 rpm
GeneratorSpeed: 403.0 rpm
Power: 0.54 kW
GeneratorTemp: 30.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 09:02:57.022000
WindSpeed: 2.4 m/s
RotorSpeed: 31.8 rpm
GeneratorSpeed: 395.0 rpm
Power: 0.48 kW
GeneratorTemp: 31.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 17:45:02.071000
WindSpeed: 3.7 m/s
RotorSpeed: 50.0 rpm
GeneratorSpeed: 605.0 rpm
Power: 2.66 kW
GeneratorTemp: 63.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 02:05:46.856000
WindSpeed: 2.4 m/s
RotorSpeed: 29.4 rpm
GeneratorSpeed: 374.0 rpm
Power: 0.34 kW
GeneratorTemp: 30.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 07:47:49.313999
WindSpeed: 2.3 m/s
RotorSpeed: 32.4 rpm
GeneratorSpeed: 409.0 rpm
Power: 0.58 kW
GeneratorTemp: 28.6 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 16:43:40.228999
WindSpeed: 5.7 m/s
RotorSpeed: 61.4 rpm
GeneratorSpeed: 701.0 rpm
Power: 4.54 kW
GeneratorTemp: 75.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 07:43:16.934000
WindSpeed: 2.3 m/s
RotorSpeed: 33.2 rpm
GeneratorSpeed: 417.0 rpm
Power: 0.6 kW
GeneratorTemp: 28.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-03 23:46:17.816999
WindSpeed: 2.7 m/s
RotorSpeed: 37.3 rpm
GeneratorSpeed: 467.0 rpm
Power: 1.01 kW
GeneratorTemp: 34.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 14:15:00.225999
WindSpeed: 6.5 m/s
RotorSpeed: 65.4 rpm
GeneratorSpeed: 767.0 rpm
Power: 6.49 kW
GeneratorTemp: 63.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 07:33:06.926000
WindSpeed: 2.5 m/s
RotorSpeed: 32.9 rpm
GeneratorSpeed: 406.0 rpm
Power: 0.56 kW
GeneratorTemp: 27.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 06:15:53.020999
WindSpeed: 2.1 m/s
RotorSpeed: 27.7 rpm
GeneratorSpeed: 352.0 rpm
Power: 0.26 kW
GeneratorTemp: 26.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-03 19:57:52.977999
WindSpeed: 2.9 m/s
RotorSpeed: 37.5 rpm
GeneratorSpeed: 466.0 rpm
Power: 1.01 kW
GeneratorTemp: 42.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-03 19:19:06.668999
WindSpeed: 3.8 m/s
RotorSpeed: 50.7 rpm
GeneratorSpeed: 606.0 rpm
Power: 2.71 kW
GeneratorTemp: 45.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 11:25:08.105999
WindSpeed: 4.4 m/s
RotorSpeed: 58.5 rpm
GeneratorSpeed: 703.0 rpm
Power: 4.77 kW
GeneratorTemp: 46.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 15:42:26.108000
WindSpeed: 5.6 m/s
RotorSpeed: 65.7 rpm
GeneratorSpeed: 770.0 rpm
Power: 6.54 kW
GeneratorTemp: 69.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 20:39:07.580000
WindSpeed: 2.6 m/s
RotorSpeed: 36.6 rpm
GeneratorSpeed: 456.0 rpm
Power: 0.9 kW
GeneratorTemp: 42.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 12:14:52.712999
WindSpeed: 6.7 m/s
RotorSpeed: 66.6 rpm
GeneratorSpeed: 778.0 rpm
Power: 6.64 kW
GeneratorTemp: 53.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 20:11:10.827000
WindSpeed: 2.5 m/s
RotorSpeed: 34.9 rpm
GeneratorSpeed: 436.0 rpm
Power: 0.75 kW
GeneratorTemp: 43.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 00:10:14.476999
WindSpeed: 2.7 m/s
RotorSpeed: 34.2 rpm
GeneratorSpeed: 430.0 rpm
Power: 0.72 kW
GeneratorTemp: 35.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 18:34:03.976000
WindSpeed: 2.6 m/s
RotorSpeed: 33.5 rpm
GeneratorSpeed: 416.0 rpm
Power: 0.57 kW
GeneratorTemp: 53.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 10:55:15.505999
WindSpeed: 2.8 m/s
RotorSpeed: 41.8 rpm
GeneratorSpeed: 522.0 rpm
Power: 1.55 kW
GeneratorTemp: 40.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 19:14:25.360000
WindSpeed: 3.1 m/s
RotorSpeed: 42.9 rpm
GeneratorSpeed: 524.0 rpm
Power: 1.53 kW
GeneratorTemp: 49.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 08:31:05.023000
WindSpeed: 2.1 m/s
RotorSpeed: 28.8 rpm
GeneratorSpeed: 366.0 rpm
Power: 0.29 kW
GeneratorTemp: 30.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 17:37:44.268000
WindSpeed: 3.6 m/s
RotorSpeed: 45.7 rpm
GeneratorSpeed: 547.0 rpm
Power: 1.86 kW
GeneratorTemp: 69.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 17:32:16.532999
WindSpeed: 5.2 m/s
RotorSpeed: 65.8 rpm
GeneratorSpeed: 771.0 rpm
Power: 6.6 kW
GeneratorTemp: 75.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 17:54:36.187000
WindSpeed: 4.0 m/s
RotorSpeed: 51.3 rpm
GeneratorSpeed: 619.0 rpm
Power: 2.96 kW
GeneratorTemp: 64.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 17:24:48.487000
WindSpeed: 5.9 m/s
RotorSpeed: 66.2 rpm
GeneratorSpeed: 771.0 rpm
Power: 6.51 kW
GeneratorTemp: 74.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 02:02:27.521999
WindSpeed: 2.3 m/s
RotorSpeed: 31.2 rpm
GeneratorSpeed: 388.0 rpm
Power: 0.4 kW
GeneratorTemp: 30.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 15:26:31.190000
WindSpeed: 5.6 m/s
RotorSpeed: 62.3 rpm
GeneratorSpeed: 702.0 rpm
Power: 4.58 kW
GeneratorTemp: 64.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 19:17:24.585999
WindSpeed: 3.0 m/s
RotorSpeed: 42.3 rpm
GeneratorSpeed: 524.0 rpm
Power: 1.57 kW
GeneratorTemp: 49.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 18:27:30.256000
WindSpeed: 2.8 m/s
RotorSpeed: 39.5 rpm
GeneratorSpeed: 487.0 rpm
Power: 1.2 kW
GeneratorTemp: 54.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-03 23:13:03.015000
WindSpeed: 2.1 m/s
RotorSpeed: 30.7 rpm
GeneratorSpeed: 387.0 rpm
Power: 0.43 kW
GeneratorTemp: 34.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-03 23:19:56.729999
WindSpeed: 2.2 m/s
RotorSpeed: 29.4 rpm
GeneratorSpeed: 365.0 rpm
Power: 0.35 kW
GeneratorTemp: 34.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 09:54:37.831000
WindSpeed: 2.2 m/s
RotorSpeed: 32.6 rpm
GeneratorSpeed: 408.0 rpm
Power: 0.53 kW
GeneratorTemp: 33.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 14:37:30.272999
WindSpeed: 6.8 m/s
RotorSpeed: 65.9 rpm
GeneratorSpeed: 773.0 rpm
Power: 6.57 kW
GeneratorTemp: 69.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 15:16:28.992999
WindSpeed: 6.5 m/s
RotorSpeed: 67.0 rpm
GeneratorSpeed: 770.0 rpm
Power: 6.33 kW
GeneratorTemp: 69.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 02:29:54.344999
WindSpeed: 2.3 m/s
RotorSpeed: 31.6 rpm
GeneratorSpeed: 395.0 rpm
Power: 0.51 kW
GeneratorTemp: 30.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-04 07:46:23.153999
WindSpeed: 2.9 m/s
RotorSpeed: 36.9 rpm
GeneratorSpeed: 458.0 rpm
Power: 0.95 kW
GeneratorTemp: 28.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 15:00:14.567000
WindSpeed: 5.6 m/s
RotorSpeed: 53.8 rpm
GeneratorSpeed: 643.0 rpm
Power: 3.39 kW
GeneratorTemp: 59.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 07:55:51.508000
WindSpeed: 2.6 m/s
RotorSpeed: 34.6 rpm
GeneratorSpeed: 430.0 rpm
Power: 0.72 kW
GeneratorTemp: 25.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 15:40:48.164000
WindSpeed: 2.7 m/s
RotorSpeed: 33.1 rpm
GeneratorSpeed: 403.0 rpm
Power: 0.53 kW
GeneratorTemp: 53.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 17:25:40.808999
WindSpeed: 2.6 m/s
RotorSpeed: 35.4 rpm
GeneratorSpeed: 447.0 rpm
Power: 0.83 kW
GeneratorTemp: 53.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 11:47:09.590000
WindSpeed: 2.3 m/s
RotorSpeed: 29.9 rpm
GeneratorSpeed: 374.0 rpm
Power: 0.32 kW
GeneratorTemp: 52.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 17:51:20.081999
WindSpeed: 4.7 m/s
RotorSpeed: 61.2 rpm
GeneratorSpeed: 736.0 rpm
Power: 5.66 kW
GeneratorTemp: 55.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 16:31:33.164000
WindSpeed: 4.4 m/s
RotorSpeed: 60.3 rpm
GeneratorSpeed: 716.0 rpm
Power: 5.08 kW
GeneratorTemp: 62.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 12:21:38.406000
WindSpeed: 3.1 m/s
RotorSpeed: 43.6 rpm
GeneratorSpeed: 543.0 rpm
Power: 1.83 kW
GeneratorTemp: 56.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 02:25:07.332999
WindSpeed: 2.1 m/s
RotorSpeed: 27.4 rpm
GeneratorSpeed: 347.0 rpm
Power: 0.25 kW
GeneratorTemp: 31.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 12:24:40.632999
WindSpeed: 2.7 m/s
RotorSpeed: 38.1 rpm
GeneratorSpeed: 477.0 rpm
Power: 1.08 kW
GeneratorTemp: 52.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 15:31:56.183000
WindSpeed: 3.7 m/s
RotorSpeed: 46.8 rpm
GeneratorSpeed: 580.0 rpm
Power: 2.25 kW
GeneratorTemp: 57.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 15:02:17.783000
WindSpeed: 3.7 m/s
RotorSpeed: 47.5 rpm
GeneratorSpeed: 582.0 rpm
Power: 2.35 kW
GeneratorTemp: 60.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 07:54:05.344999
WindSpeed: 2.8 m/s
RotorSpeed: 31.6 rpm
GeneratorSpeed: 388.0 rpm
Power: 0.42 kW
GeneratorTemp: 24.6 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 17:18:03.900999
WindSpeed: 3.8 m/s
RotorSpeed: 48.2 rpm
GeneratorSpeed: 583.0 rpm
Power: 2.39 kW
GeneratorTemp: 55.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 08:22:44.174000
WindSpeed: 2.9 m/s
RotorSpeed: 37.1 rpm
GeneratorSpeed: 463.0 rpm
Power: 0.98 kW
GeneratorTemp: 27.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 12:26:03.793999
WindSpeed: 3.7 m/s
RotorSpeed: 46.4 rpm
GeneratorSpeed: 570.0 rpm
Power: 2.19 kW
GeneratorTemp: 51.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 08:46:59.932999
WindSpeed: 3.3 m/s
RotorSpeed: 45.5 rpm
GeneratorSpeed: 558.0 rpm
Power: 2.02 kW
GeneratorTemp: 30.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 10:36:06.937999
WindSpeed: 4.0 m/s
RotorSpeed: 53.2 rpm
GeneratorSpeed: 641.0 rpm
Power: 3.4 kW
GeneratorTemp: 61.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 12:33:54.624000
WindSpeed: 3.3 m/s
RotorSpeed: 49.0 rpm
GeneratorSpeed: 596.0 rpm
Power: 2.59 kW
GeneratorTemp: 51.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 17:15:07.582000
WindSpeed: 3.2 m/s
RotorSpeed: 43.3 rpm
GeneratorSpeed: 536.0 rpm
Power: 1.7 kW
GeneratorTemp: 56.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 10:45:52.166000
WindSpeed: 4.9 m/s
RotorSpeed: 60.0 rpm
GeneratorSpeed: 720.0 rpm
Power: 5.3 kW
GeneratorTemp: 61.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 16:02:47.748999
WindSpeed: 3.3 m/s
RotorSpeed: 39.8 rpm
GeneratorSpeed: 484.0 rpm
Power: 1.14 kW
GeneratorTemp: 54.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 10:54:47.286000
WindSpeed: 4.4 m/s
RotorSpeed: 57.7 rpm
GeneratorSpeed: 689.0 rpm
Power: 4.46 kW
GeneratorTemp: 63.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 14:06:24.119000
WindSpeed: 3.1 m/s
RotorSpeed: 43.7 rpm
GeneratorSpeed: 550.0 rpm
Power: 1.98 kW
GeneratorTemp: 61.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 12:43:42.980000
WindSpeed: 4.1 m/s
RotorSpeed: 53.7 rpm
GeneratorSpeed: 637.0 rpm
Power: 3.23 kW
GeneratorTemp: 53.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 17:34:57.200999
WindSpeed: 4.0 m/s
RotorSpeed: 47.1 rpm
GeneratorSpeed: 561.0 rpm
Power: 1.98 kW
GeneratorTemp: 54.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 08:47:41.993999
WindSpeed: 2.9 m/s
RotorSpeed: 43.4 rpm
GeneratorSpeed: 536.0 rpm
Power: 1.75 kW
GeneratorTemp: 31.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 12:55:51.472999
WindSpeed: 2.5 m/s
RotorSpeed: 34.2 rpm
GeneratorSpeed: 427.0 rpm
Power: 0.7 kW
GeneratorTemp: 52.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 12:33:26.576999
WindSpeed: 3.8 m/s
RotorSpeed: 53.9 rpm
GeneratorSpeed: 649.0 rpm
Power: 3.59 kW
GeneratorTemp: 50.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 08:00:56.952999
WindSpeed: 2.6 m/s
RotorSpeed: 35.4 rpm
GeneratorSpeed: 442.0 rpm
Power: 0.84 kW
GeneratorTemp: 26.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 15:39:52.119000
WindSpeed: 2.6 m/s
RotorSpeed: 33.9 rpm
GeneratorSpeed: 429.0 rpm
Power: 0.72 kW
GeneratorTemp: 53.6 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 09:09:54.603000
WindSpeed: 2.9 m/s
RotorSpeed: 41.6 rpm
GeneratorSpeed: 512.0 rpm
Power: 1.45 kW
GeneratorTemp: 34.6 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 13:18:41.278000
WindSpeed: 4.4 m/s
RotorSpeed: 44.5 rpm
GeneratorSpeed: 550.0 rpm
Power: 1.9 kW
GeneratorTemp: 48.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 18:12:11.512999
WindSpeed: 3.1 m/s
RotorSpeed: 40.7 rpm
GeneratorSpeed: 505.0 rpm
Power: 1.39 kW
GeneratorTemp: 49.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 15:17:00.300999
WindSpeed: 6.8 m/s
RotorSpeed: 65.9 rpm
GeneratorSpeed: 772.0 rpm
Power: 6.55 kW
GeneratorTemp: 60.6 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 10:16:51.320000
WindSpeed: 5.5 m/s
RotorSpeed: 65.3 rpm
GeneratorSpeed: 775.0 rpm
Power: 6.7 kW
GeneratorTemp: 50.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 11:02:07.238000
WindSpeed: 4.8 m/s
RotorSpeed: 58.6 rpm
GeneratorSpeed: 702.0 rpm
Power: 4.74 kW
GeneratorTemp: 65.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 02:15:08.188999
WindSpeed: 2.5 m/s
RotorSpeed: 34.6 rpm
GeneratorSpeed: 429.0 rpm
Power: 0.72 kW
GeneratorTemp: 31.6 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 12:21:12.363000
WindSpeed: 4.2 m/s
RotorSpeed: 51.5 rpm
GeneratorSpeed: 612.0 rpm
Power: 2.82 kW
GeneratorTemp: 56.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 13:00:23.014000
WindSpeed: 3.8 m/s
RotorSpeed: 54.6 rpm
GeneratorSpeed: 664.0 rpm
Power: 3.81 kW
GeneratorTemp: 53.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 15:38:15.928999
WindSpeed: 2.8 m/s
RotorSpeed: 34.1 rpm
GeneratorSpeed: 438.0 rpm
Power: 0.76 kW
GeneratorTemp: 54.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 10:44:02.920000
WindSpeed: 3.7 m/s
RotorSpeed: 52.8 rpm
GeneratorSpeed: 649.0 rpm
Power: 3.61 kW
GeneratorTemp: 63.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 18:17:10.155000
WindSpeed: 3.1 m/s
RotorSpeed: 37.8 rpm
GeneratorSpeed: 472.0 rpm
Power: 1.08 kW
GeneratorTemp: 49.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 10:01:42.366000
WindSpeed: 3.2 m/s
RotorSpeed: 43.8 rpm
GeneratorSpeed: 536.0 rpm
Power: 1.75 kW
GeneratorTemp: 41.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 10:32:00.416999
WindSpeed: 6.3 m/s
RotorSpeed: 65.2 rpm
GeneratorSpeed: 773.0 rpm
Power: 6.65 kW
GeneratorTemp: 59.6 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 09:18:44.849999
WindSpeed: 2.8 m/s
RotorSpeed: 40.9 rpm
GeneratorSpeed: 508.0 rpm
Power: 1.45 kW
GeneratorTemp: 36.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 02:04:14.300999
WindSpeed: 2.1 m/s
RotorSpeed: 27.8 rpm
GeneratorSpeed: 350.0 rpm
Power: 0.26 kW
GeneratorTemp: 31.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 15:26:40.491000
WindSpeed: 3.8 m/s
RotorSpeed: 46.3 rpm
GeneratorSpeed: 562.0 rpm
Power: 2.07 kW
GeneratorTemp: 61.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 02:09:38.743000
WindSpeed: 2.6 m/s
RotorSpeed: 33.4 rpm
GeneratorSpeed: 412.0 rpm
Power: 0.57 kW
GeneratorTemp: 31.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-05 13:31:42.836000
WindSpeed: 4.5 m/s
RotorSpeed: 61.9 rpm
GeneratorSpeed: 739.0 rpm
Power: 5.8 kW
GeneratorTemp: 52.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 10:13:53.304999
WindSpeed: 6.2 m/s
RotorSpeed: 66.3 rpm
GeneratorSpeed: 767.0 rpm
Power: 6.43 kW
GeneratorTemp: 54.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 16:42:47.984999
WindSpeed: 4.0 m/s
RotorSpeed: 47.1 rpm
GeneratorSpeed: 561.0 rpm
Power: 2.06 kW
GeneratorTemp: 54.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 14:57:46.121999
WindSpeed: 4.1 m/s
RotorSpeed: 51.4 rpm
GeneratorSpeed: 625.0 rpm
Power: 3.03 kW
GeneratorTemp: 57.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 01:21:27.198000
WindSpeed: 3.0 m/s
RotorSpeed: 41.7 rpm
GeneratorSpeed: 512.0 rpm
Power: 1.45 kW
GeneratorTemp: 35.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 15:53:56.984000
WindSpeed: 2.5 m/s
RotorSpeed: 30.9 rpm
GeneratorSpeed: 385.0 rpm
Power: 0.42 kW
GeneratorTemp: 55.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 06:13:51.532999
WindSpeed: 2.1 m/s
RotorSpeed: 26.5 rpm
GeneratorSpeed: 334.0 rpm
Power: 0.18 kW
GeneratorTemp: 29.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 07:05:24.300000
WindSpeed: 2.4 m/s
RotorSpeed: 34.7 rpm
GeneratorSpeed: 438.0 rpm
Power: 0.78 kW
GeneratorTemp: 33.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 16:34:39.948999
WindSpeed: 5.5 m/s
RotorSpeed: 65.7 rpm
GeneratorSpeed: 771.0 rpm
Power: 6.56 kW
GeneratorTemp: 56.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 07:49:59.406000
WindSpeed: 3.0 m/s
RotorSpeed: 36.5 rpm
GeneratorSpeed: 451.0 rpm
Power: 0.86 kW
GeneratorTemp: 35.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 21:19:45.494000
WindSpeed: 3.5 m/s
RotorSpeed: 48.8 rpm
GeneratorSpeed: 593.0 rpm
Power: 2.58 kW
GeneratorTemp: 44.8 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 07:01:05.448999
WindSpeed: 2.7 m/s
RotorSpeed: 33.9 rpm
GeneratorSpeed: 429.0 rpm
Power: 0.71 kW
GeneratorTemp: 33.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 01:40:42.223000
WindSpeed: 2.5 m/s
RotorSpeed: 34.9 rpm
GeneratorSpeed: 438.0 rpm
Power: 0.77 kW
GeneratorTemp: 34.7 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 02:08:29.908000
WindSpeed: 2.1 m/s
RotorSpeed: 29.4 rpm
GeneratorSpeed: 371.0 rpm
Power: 0.34 kW
GeneratorTemp: 34.6 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 11:42:11.920999
WindSpeed: 3.9 m/s
RotorSpeed: 54.9 rpm
GeneratorSpeed: 669.0 rpm
Power: 3.98 kW
GeneratorTemp: 61.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 14:06:43.584999
WindSpeed: 3.9 m/s
RotorSpeed: 44.6 rpm
GeneratorSpeed: 546.0 rpm
Power: 1.83 kW
GeneratorTemp: 57.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 03:11:15.535000
WindSpeed: 2.2 m/s
RotorSpeed: 33.1 rpm
GeneratorSpeed: 416.0 rpm
Power: 0.58 kW
GeneratorTemp: 34.0 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 14:30:12.188999
WindSpeed: 3.8 m/s
RotorSpeed: 51.6 rpm
GeneratorSpeed: 625.0 rpm
Power: 3.05 kW
GeneratorTemp: 53.9 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 19:22:43.934000
WindSpeed: 2.5 m/s
RotorSpeed: 32.0 rpm
GeneratorSpeed: 400.0 rpm
Power: 0.5 kW
GeneratorTemp: 43.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 01:58:23.056000
WindSpeed: 2.9 m/s
RotorSpeed: 36.6 rpm
GeneratorSpeed: 460.0 rpm
Power: 0.92 kW
GeneratorTemp: 34.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 19:35:00.536999
WindSpeed: 3.5 m/s
RotorSpeed: 47.0 rpm
GeneratorSpeed: 569.0 rpm
Power: 2.12 kW
GeneratorTemp: 44.5 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 00:48:40.518000
WindSpeed: 2.5 m/s
RotorSpeed: 34.1 rpm
GeneratorSpeed: 431.0 rpm
Power: 0.68 kW
GeneratorTemp: 36.1 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 18:32:00.166000
WindSpeed: 2.2 m/s
RotorSpeed: 31.2 rpm
GeneratorSpeed: 391.0 rpm
Power: 0.46 kW
GeneratorTemp: 47.4 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 23:20:28.694000
WindSpeed: 2.5 m/s
RotorSpeed: 33.6 rpm
GeneratorSpeed: 421.0 rpm
Power: 0.68 kW
GeneratorTemp: 36.2 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-06 20:35:44.321999
WindSpeed: 3.2 m/s
RotorSpeed: 43.8 rpm
GeneratorSpeed: 532.0 rpm
Power: 1.67 kW
GeneratorTemp: 43.3 °C
---"
"SCADA Log Entry:
Timestamp: 2023-06-07 03:10:16.408999
WindSpeed: 2.1 m/s
RotorSpeed: 32.2 rpm
GeneratorSpeed: 407.0 rpm
